loan_id,age,education,proof_submitted,loan_amount,asset_cost,no_of_loans,no_of_curr_loans,last_delinq_none,loan_default
356,50,2.0,Aadhar,633636.0,714312.0,2,2,0,1
3780,28,1.0,Aadhar,629736.0,763524.0,0,0,0,0
5640,42,1.0,Aadhar,591636.0,751824.0,0,0,0,0
4845,45,2.0,Aadhar,538188.0,837252.0,3,2,0,0
2536,45,2.0,Aadhar,814584.0,1276356.0,2,2,0,1
6195,30,2.0,VoterID,832476.0,1226340.0,0,0,0,0
3221,45,1.0,VoterID,638760.0,786000.0,3,3,0,0
4986,34,1.0,Aadhar,734556.0,853860.0,0,0,0,1
2374,36,2.0,Aadhar,778368.0,1184340.0,0,0,0,1
1052,47,1.0,Aadhar,699108.0,870012.0,2,0,0,0
3075,37,2.0,Aadhar,767784.0,877932.0,14,6,0,1
2322,42,2.0,Aadhar,696156.0,1086000.0,4,2,0,0
4467,33,2.0,Aadhar,731400.0,975540.0,0,0,0,1
4510,47,1.0,Aadhar,550668.0,809640.0,0,0,0,0
1752,48,2.0,Aadhar,687108.0,829200.0,20,10,1,0
3410,26,1.0,Aadhar,754956.0,937044.0,4,2,0,0
1773,31,2.0,VoterID,482520.0,889536.0,0,0,0,0
1197,33,2.0,Aadhar,663108.0,1010532.0,0,0,0,0
1879,28,1.0,Aadhar,780828.0,990048.0,2,2,0,0
2669,27,1.0,Aadhar,778584.0,1212000.0,0,0,0,0
6986,29,1.0,Aadhar,802584.0,914172.0,2,0,0,0
2017,50,2.0,Aadhar,652956.0,777084.0,6,4,0,1
2006,30,2.0,Aadhar,532188.0,821100.0,0,0,0,0
6914,49,2.0,Aadhar,614436.0,814800.0,0,0,0,0
1483,41,1.0,Aadhar,580188.0,753768.0,0,0,0,0
3238,27,2.0,Aadhar,651108.0,809940.0,0,0,0,1
329,47,2.0,Aadhar,755364.0,871140.0,2,2,0,1
649,25,1.0,VoterID,711108.0,1225524.0,0,0,0,1
2946,32,1.0,VoterID,449268.0,750636.0,0,0,0,1
3379,36,1.0,Aadhar,544188.0,742500.0,0,0,0,1
1124,32,1.0,Aadhar,752652.0,874812.0,11,7,0,0
3838,30,2.0,Aadhar,639636.0,869844.0,0,0,0,0
2789,25,2.0,Aadhar,742164.0,840084.0,0,0,0,1
4073,43,2.0,Aadhar,416268.0,936000.0,2,0,0,1
3405,29,2.0,VoterID,871404.0,1257636.0,0,0,0,0
4621,33,1.0,Aadhar,684156.0,837684.0,4,2,0,1
6567,30,2.0,PAN,1145880.0,1696956.0,5,0,0,0
5860,24,,Aadhar,597636.0,1266048.0,5,4,0,1
1260,47,1.0,Aadhar,764556.0,873072.0,24,6,0,0
4140,37,1.0,Driving,788184.0,1327092.0,0,0,0,0
5832,32,1.0,Aadhar,673908.0,766008.0,5,2,0,0
6684,37,2.0,VoterID,713364.0,917436.0,0,0,0,1
1520,37,2.0,Aadhar,639636.0,832800.0,3,3,0,0
1379,25,1.0,Aadhar,822984.0,930000.0,0,0,0,1
5107,33,2.0,Aadhar,532188.0,743544.0,0,0,0,0
1024,28,2.0,Aadhar,603636.0,740820.0,0,0,0,0
4051,41,1.0,Aadhar,473268.0,802764.0,12,9,1,0
2919,33,1.0,Aadhar,853476.0,1158000.0,0,0,0,0
5166,42,2.0,Aadhar,287688.0,519180.0,0,0,0,0
6129,45,1.0,Aadhar,600936.0,835728.0,2,2,0,0
3291,21,,Aadhar,699756.0,828000.0,0,0,0,0
913,37,2.0,VoterID,817980.0,1155996.0,0,0,0,1
2858,49,2.0,VoterID,674556.0,932772.0,6,4,0,1
6494,41,1.0,Aadhar,616536.0,714000.0,3,3,0,0
1676,25,1.0,Aadhar,496308.0,709824.0,0,0,0,0
1747,42,2.0,Aadhar,731364.0,932700.0,0,0,0,1
3027,40,2.0,VoterID,596136.0,972672.0,5,5,0,1
4089,38,2.0,Aadhar,559188.0,995100.0,2,0,0,0
1737,40,2.0,Aadhar,568188.0,1115124.0,0,0,0,0
1630,50,1.0,Aadhar,600000.0,740400.0,2,2,0,1
6148,28,2.0,Aadhar,663108.0,1050732.0,2,2,0,0
431,36,1.0,Aadhar,394704.0,599400.0,0,0,0,0
1809,26,1.0,Aadhar,600036.0,840552.0,0,0,0,1
4448,45,1.0,Aadhar,716400.0,927600.0,4,0,0,0
3300,34,1.0,Aadhar,816588.0,1048236.0,3,3,0,0
6117,37,1.0,Aadhar,722400.0,927600.0,0,0,0,1
4547,49,1.0,Aadhar,643236.0,807660.0,0,0,0,1
235,44,1.0,Aadhar,736956.0,845928.0,8,3,0,1
4396,25,2.0,PAN,598536.0,819828.0,0,0,0,0
2223,43,2.0,Aadhar,615636.0,902784.0,0,0,0,0
5548,46,2.0,Aadhar,707508.0,900000.0,4,3,0,0
4725,47,1.0,Aadhar,702564.0,760764.0,8,3,0,0
5587,34,2.0,VoterID,258888.0,700800.0,8,6,0,0
4308,36,1.0,Aadhar,532728.0,810708.0,2,0,0,0
6595,45,2.0,Aadhar,615636.0,771540.0,10,3,0,0
1949,42,2.0,PAN,837804.0,1296084.0,0,0,0,0
6228,32,2.0,Aadhar,556188.0,765000.0,6,4,1,0
6211,30,1.0,Aadhar,687108.0,822228.0,0,0,0,0
6890,35,2.0,Aadhar,778584.0,972000.0,0,0,0,1
6406,49,2.0,Aadhar,558540.0,732660.0,12,7,0,0
1996,25,1.0,Aadhar,562188.0,774720.0,0,0,0,0
2672,40,2.0,Aadhar,627636.0,776424.0,2,0,0,0
5825,49,2.0,Aadhar,544188.0,988116.0,3,2,0,0
2225,28,2.0,Aadhar,515928.0,723600.0,0,0,0,0
1107,47,2.0,Aadhar,843804.0,1038972.0,5,4,1,1
5769,25,1.0,Aadhar,571788.0,739260.0,0,0,0,0
819,29,1.0,Aadhar,615708.0,742668.0,0,0,0,1
6597,35,1.0,Aadhar,597636.0,885600.0,5,4,0,0
4059,48,1.0,Aadhar,612936.0,838212.0,0,0,0,0
5239,49,2.0,VoterID,840276.0,1007760.0,3,2,0,0
5660,30,1.0,VoterID,626316.0,779064.0,2,0,0,1
1698,29,1.0,Aadhar,820584.0,1524000.0,5,4,0,0
3514,40,2.0,Aadhar,644736.0,792000.0,3,2,0,0
137,45,1.0,Aadhar,612936.0,795336.0,4,4,0,1
1643,38,2.0,Aadhar,602196.0,952896.0,0,0,0,0
5383,25,2.0,Aadhar,553740.0,787788.0,0,0,0,0
4021,38,2.0,Aadhar,532728.0,783696.0,2,2,0,0
6203,30,1.0,Aadhar,556188.0,942000.0,6,6,0,0
1181,44,2.0,PAN,649308.0,890400.0,0,0,0,1
4387,26,2.0,Aadhar,658308.0,897084.0,2,0,0,1
889,49,1.0,Aadhar,662556.0,802188.0,7,4,0,0
2988,32,1.0,Aadhar,563616.0,834300.0,0,0,0,0
5036,37,2.0,Aadhar,597636.0,784188.0,0,0,0,0
2438,41,2.0,PAN,600936.0,687684.0,0,0,0,1
3536,48,2.0,Aadhar,547788.0,840000.0,3,3,0,0
3990,44,1.0,Aadhar,591636.0,768600.0,8,4,1,0
818,36,2.0,Aadhar,526188.0,734640.0,5,4,0,0
1112,39,1.0,Aadhar,266892.0,740760.0,5,2,0,0
4371,26,1.0,Aadhar,605316.0,824124.0,0,0,0,1
2342,34,2.0,VoterID,478728.0,752244.0,12,4,0,0
3168,24,,Aadhar,661908.0,799212.0,0,0,0,1
5157,50,1.0,Aadhar,524328.0,735204.0,0,0,0,0
4754,29,1.0,Aadhar,577740.0,717588.0,0,0,0,1
5407,38,2.0,Aadhar,800028.0,966000.0,4,2,0,0
3066,31,1.0,Aadhar,625224.0,845184.0,4,2,0,0
1265,41,1.0,Aadhar,1039440.0,1420020.0,0,0,0,1
991,32,2.0,Aadhar,606936.0,896016.0,0,0,0,1
1465,24,2.0,Aadhar,881004.0,1111716.0,4,2,0,0
1740,41,2.0,VoterID,679956.0,1143168.0,0,0,0,0
5031,34,2.0,Aadhar,835476.0,1497600.0,0,0,0,0
4481,22,,Aadhar,897012.0,1225284.0,0,0,0,1
354,31,1.0,PAN,521364.0,879624.0,0,0,0,1
5333,41,1.0,Aadhar,608436.0,774180.0,0,0,0,0
5352,47,1.0,Aadhar,762384.0,926196.0,0,0,0,1
6639,35,2.0,VoterID,867804.0,1474956.0,0,0,0,1
1490,29,1.0,Aadhar,743364.0,930000.0,3,0,0,0
4702,46,1.0,Aadhar,520728.0,673020.0,15,4,0,1
4688,36,2.0,Aadhar,867804.0,1162320.0,0,0,0,0
3131,41,1.0,Aadhar,784584.0,988152.0,2,2,0,1
1229,48,1.0,Aadhar,600936.0,893496.0,3,2,0,0
4163,41,2.0,Aadhar,708156.0,855600.0,2,2,0,0
4946,22,,Aadhar,377808.0,850656.0,0,0,0,1
3716,25,2.0,Aadhar,592188.0,822240.0,0,0,0,1
6624,26,1.0,Aadhar,647508.0,804996.0,0,0,0,1
3707,37,2.0,Aadhar,365808.0,887520.0,0,0,0,0
6720,35,1.0,VoterID,582588.0,791736.0,4,4,0,0
53,43,1.0,VoterID,677508.0,846000.0,0,0,0,0
4190,40,2.0,Aadhar,592836.0,792000.0,0,0,0,1
4032,50,2.0,Aadhar,699108.0,888360.0,15,8,0,1
4901,45,1.0,Aadhar,782028.0,924000.0,0,0,0,0
3086,47,2.0,Aadhar,609636.0,955572.0,2,2,0,0
160,28,2.0,Aadhar,807228.0,1245888.0,7,4,0,0
4413,39,2.0,Aadhar,548220.0,823392.0,0,0,0,0
1588,29,1.0,Aadhar,677688.0,814800.0,0,0,0,1
1590,26,1.0,Aadhar,538188.0,740256.0,0,0,0,0
1480,34,1.0,Aadhar,695916.0,1114440.0,0,0,0,0
4384,25,2.0,Aadhar,568308.0,836772.0,3,2,0,0
3146,49,2.0,Aadhar,461268.0,719964.0,0,0,0,0
1470,35,1.0,Aadhar,865476.0,1425168.0,5,2,0,0
4160,40,1.0,Aadhar,488328.0,666840.0,2,2,0,0
3095,38,2.0,Aadhar,758964.0,864000.0,0,0,0,0
6848,24,2.0,Aadhar,1147320.0,2160000.0,0,0,0,0
5881,29,1.0,Aadhar,639636.0,786000.0,3,3,0,1
2079,33,2.0,VoterID,997440.0,1381320.0,0,0,0,0
6854,29,1.0,Aadhar,875076.0,1162800.0,4,2,0,0
4394,44,1.0,Aadhar,746556.0,966864.0,0,0,0,0
6898,47,2.0,PAN,695976.0,902616.0,2,2,0,0
4405,42,2.0,PAN,640188.0,912000.0,3,3,0,0
2829,34,1.0,Aadhar,562188.0,697248.0,5,5,0,0
437,44,2.0,Aadhar,544188.0,844608.0,3,2,0,0
6380,35,2.0,Aadhar,648156.0,1007040.0,2,2,0,0
6796,38,1.0,Aadhar,526188.0,664380.0,0,0,0,1
2961,30,1.0,VoterID,644436.0,751728.0,0,0,0,0
4662,43,2.0,Aadhar,867804.0,1239528.0,0,0,0,1
1589,36,2.0,Aadhar,722556.0,835560.0,3,3,0,1
4561,49,2.0,Aadhar,871476.0,1442304.0,0,0,0,1
2781,28,2.0,Aadhar,586188.0,858756.0,0,0,0,1
6812,47,2.0,VoterID,582696.0,791760.0,0,0,0,0
1591,36,2.0,Aadhar,484728.0,756816.0,0,0,0,0
4265,47,2.0,Aadhar,660156.0,836904.0,0,0,0,1
974,44,2.0,Aadhar,719364.0,952728.0,0,0,0,1
1239,35,1.0,Aadhar,754956.0,900000.0,6,6,0,0
2952,46,1.0,Aadhar,719364.0,831276.0,0,0,0,0
2343,40,1.0,Aadhar,615636.0,814896.0,0,0,0,0
6125,45,1.0,Aadhar,651636.0,780636.0,0,0,0,0
6674,47,2.0,Aadhar,770664.0,910560.0,10,4,0,0
4490,40,1.0,Aadhar,758184.0,886404.0,2,0,0,1
5976,44,1.0,Aadhar,717600.0,866472.0,8,7,1,0
2232,25,1.0,Aadhar,564576.0,728028.0,0,0,0,0
3483,39,2.0,VoterID,514920.0,750384.0,13,4,0,0
1498,25,1.0,Aadhar,746556.0,1325760.0,0,0,0,1
450,43,1.0,Aadhar,696180.0,795420.0,15,6,0,0
2370,32,1.0,Aadhar,484728.0,811392.0,13,7,0,0
4996,46,2.0,Aadhar,576588.0,870600.0,0,0,0,0
4340,33,2.0,Aadhar,668556.0,812820.0,7,5,0,1
2423,38,1.0,Aadhar,734556.0,914208.0,0,0,0,1
6281,43,1.0,Aadhar,603936.0,927000.0,3,2,0,1
5002,36,1.0,Aadhar,626436.0,1001808.0,4,3,0,0
4632,38,2.0,Aadhar,618936.0,747612.0,2,0,0,1
1552,45,2.0,Aadhar,618036.0,795840.0,3,3,0,1
6205,34,1.0,Aadhar,919812.0,1257600.0,0,0,0,1
1147,28,2.0,Aadhar,955596.0,1290000.0,0,0,0,1
6506,30,1.0,Aadhar,428268.0,978204.0,0,0,0,0
2093,47,2.0,VoterID,472728.0,675240.0,0,0,0,1
1314,43,2.0,Aadhar,574188.0,738000.0,0,0,0,0
2016,41,2.0,Aadhar,871476.0,1224000.0,0,0,0,1
188,32,2.0,VoterID,853476.0,1212000.0,0,0,0,1
3768,30,1.0,Aadhar,627636.0,777984.0,2,0,0,1
5172,29,2.0,PAN,655020.0,882876.0,7,3,0,1
1382,41,1.0,Aadhar,730476.0,852912.0,0,0,0,1
4261,48,2.0,PAN,588936.0,950412.0,4,2,0,0
414,26,2.0,VoterID,425268.0,844668.0,0,0,0,0
6727,25,1.0,Aadhar,669996.0,900240.0,0,0,0,1
942,40,1.0,Aadhar,520728.0,813288.0,3,2,0,0
802,42,1.0,Aadhar,751008.0,871392.0,0,0,0,0
3337,33,1.0,Aadhar,619236.0,847884.0,3,3,0,0
6556,25,1.0,Aadhar,663600.0,888000.0,3,2,0,1
2751,44,1.0,VoterID,442524.0,718800.0,5,2,0,0
3465,37,2.0,Aadhar,771216.0,905256.0,2,2,0,1
4289,23,,Aadhar,675108.0,880308.0,0,0,0,1
257,46,1.0,Aadhar,609036.0,864720.0,2,2,0,1
3983,30,1.0,VoterID,591636.0,768480.0,0,0,0,0
6866,28,1.0,PAN,814584.0,938628.0,0,0,0,1
3200,37,1.0,Aadhar,536988.0,862812.0,23,8,1,0
2236,30,2.0,Aadhar,755364.0,960384.0,0,0,0,0
648,48,2.0,Aadhar,711108.0,849000.0,8,3,0,1
1768,28,1.0,Aadhar,841476.0,1390212.0,0,0,0,1
4794,45,1.0,Aadhar,654708.0,753600.0,2,2,0,0
6625,48,1.0,Aadhar,670116.0,819252.0,0,0,0,0
6469,30,2.0,Aadhar,739356.0,885840.0,5,0,0,0
5910,28,1.0,Aadhar,921012.0,1284000.0,0,0,0,1
3830,28,2.0,Aadhar,657108.0,984780.0,0,0,0,1
25,32,1.0,Aadhar,699108.0,805092.0,10,8,0,0
6789,45,1.0,Aadhar,754164.0,948000.0,2,0,0,0
1089,29,1.0,Passport,461784.0,702024.0,0,0,0,0
6400,26,2.0,Aadhar,953196.0,1818276.0,2,2,0,1
2695,33,1.0,Driving,1117260.0,1346880.0,6,2,0,0
5147,36,2.0,Aadhar,527148.0,697392.0,0,0,0,0
5877,35,2.0,PAN,696564.0,849624.0,11,4,0,1
113,42,2.0,Aadhar,518520.0,759024.0,0,0,0,0
2842,30,2.0,Aadhar,648936.0,773352.0,3,2,0,0
2312,35,1.0,Aadhar,784584.0,1001400.0,6,5,0,0
3442,27,2.0,Aadhar,401808.0,800400.0,0,0,0,0
3825,32,1.0,Aadhar,616236.0,780000.0,0,0,0,0
6648,43,,Aadhar,467268.0,636660.0,3,3,0,0
4681,37,1.0,Aadhar,725364.0,891600.0,0,0,0,0
57,42,1.0,Aadhar,801228.0,955200.0,3,3,0,1
1310,30,1.0,Aadhar,597156.0,921912.0,0,0,0,0
696,28,1.0,Aadhar,643236.0,771456.0,0,0,0,0
5092,36,1.0,VoterID,496716.0,753516.0,3,3,0,1
1228,48,2.0,VoterID,671508.0,819720.0,2,2,0,0
2000,30,2.0,Aadhar,437268.0,792984.0,0,0,0,1
277,47,2.0,Aadhar,499128.0,805380.0,0,0,0,0
3672,32,2.0,Aadhar,574188.0,838044.0,5,2,0,0
6325,49,1.0,Aadhar,249288.0,811656.0,5,3,0,1
1834,44,2.0,Aadhar,586188.0,1074408.0,12,2,0,0
5545,32,2.0,Aadhar,443940.0,634992.0,0,0,0,0
683,33,1.0,Aadhar,580188.0,846000.0,0,0,0,0
5669,35,1.0,VoterID,389808.0,582000.0,3,2,0,0
6591,39,2.0,Aadhar,586836.0,799200.0,2,0,0,1
5060,40,2.0,Aadhar,794028.0,965328.0,0,0,0,0
3949,24,,Aadhar,731364.0,927024.0,0,0,0,0
1138,43,2.0,Aadhar,939348.0,1213848.0,2,0,0,1
2768,36,2.0,Aadhar,413268.0,592752.0,0,0,0,0
5235,29,1.0,Aadhar,568188.0,724152.0,2,0,0,0
4403,36,2.0,Driving,1083900.0,1290000.0,26,13,0,0
943,24,,Aadhar,727764.0,1015080.0,0,0,0,0
1037,40,2.0,VoterID,606936.0,802596.0,3,2,0,0
3654,33,1.0,Aadhar,597636.0,824520.0,0,0,0,1
5969,29,1.0,PAN,725364.0,918540.0,0,0,0,1
1347,37,1.0,Aadhar,557340.0,787596.0,0,0,0,0
6046,25,1.0,Aadhar,562188.0,729384.0,0,0,0,0
4057,49,2.0,Aadhar,610836.0,840000.0,18,6,1,0
2785,30,1.0,Aadhar,784584.0,1157076.0,0,0,0,1
4415,49,1.0,PAN,678552.0,827712.0,6,3,0,0
2385,43,2.0,VoterID,786348.0,970392.0,0,0,0,1
2989,40,2.0,VoterID,577620.0,815508.0,0,0,0,1
116,36,2.0,Aadhar,348348.0,547284.0,2,2,0,1
4875,40,2.0,VoterID,649356.0,825612.0,2,2,0,1
3401,34,1.0,Aadhar,623856.0,819696.0,2,2,0,0
6965,25,1.0,Aadhar,693108.0,972360.0,0,0,0,1
3120,24,,Aadhar,640836.0,795240.0,0,0,0,1
6095,38,2.0,Aadhar,599280.0,780144.0,2,2,0,0
3602,38,2.0,Aadhar,574188.0,768612.0,2,2,0,1
5024,45,1.0,Passport,723792.0,1083792.0,2,2,0,0
2820,28,1.0,Aadhar,556188.0,741120.0,3,2,0,0
3552,32,1.0,Aadhar,606636.0,758328.0,18,5,0,0
5747,32,1.0,Aadhar,823404.0,1056000.0,2,2,0,1
5826,49,2.0,Aadhar,568188.0,739512.0,5,3,0,0
5754,46,2.0,Aadhar,638892.0,902208.0,12,8,0,1
82,40,2.0,Aadhar,649356.0,805284.0,4,0,0,0
3022,37,2.0,Aadhar,731196.0,1087800.0,2,2,0,0
1973,38,2.0,Aadhar,449268.0,711144.0,2,2,0,0
1715,46,2.0,Aadhar,1168680.0,1948536.0,7,2,0,0
4487,29,2.0,Aadhar,760584.0,1720092.0,0,0,0,0
5262,39,2.0,Aadhar,680640.0,879744.0,2,0,0,1
3857,33,2.0,Aadhar,600936.0,791700.0,0,0,0,1
4512,37,1.0,Aadhar,511464.0,843768.0,3,3,0,0
1947,38,1.0,Aadhar,616836.0,765840.0,2,0,0,0
4307,32,1.0,Aadhar,707556.0,965112.0,0,0,0,0
6026,35,1.0,Aadhar,663108.0,798048.0,4,2,0,1
4907,25,2.0,Aadhar,521148.0,857352.0,0,0,0,0
3489,40,1.0,Driving,530520.0,957600.0,21,7,0,0
1611,40,1.0,Aadhar,538188.0,674796.0,0,0,0,0
4856,34,1.0,Aadhar,345564.0,1122948.0,6,2,0,0
1252,43,2.0,Aadhar,745764.0,857376.0,0,0,0,0
3981,46,2.0,Aadhar,520728.0,838260.0,0,0,0,0
3071,46,1.0,Aadhar,246888.0,694968.0,0,0,0,1
4258,33,2.0,Aadhar,713364.0,987780.0,3,3,0,1
6838,28,1.0,Aadhar,774984.0,882276.0,6,0,0,0
4003,43,1.0,Aadhar,607236.0,918912.0,4,0,0,1
6999,39,1.0,Aadhar,654708.0,793860.0,0,0,0,1
5429,47,2.0,Aadhar,472068.0,639000.0,0,0,0,1
3376,24,2.0,VoterID,917412.0,1260936.0,0,0,0,0
666,33,1.0,Aadhar,912708.0,1284468.0,2,0,0,0
2195,28,2.0,Aadhar,605232.0,829440.0,3,2,0,0
4988,27,1.0,Aadhar,687108.0,1229352.0,0,0,0,1
5954,39,2.0,Aadhar,651360.0,877644.0,0,0,0,0
1018,27,,Aadhar,1033440.0,1630704.0,0,0,0,0
558,33,2.0,Aadhar,825804.0,1304400.0,2,0,0,0
4607,42,2.0,Aadhar,657156.0,799200.0,0,0,0,0
4360,49,2.0,Aadhar,579396.0,766140.0,2,0,0,0
1208,27,2.0,Aadhar,612936.0,850440.0,4,3,0,0
3952,26,2.0,Aadhar,818028.0,1051200.0,0,0,0,1
4886,32,2.0,Aadhar,546588.0,731040.0,2,0,0,0
1511,32,2.0,PAN,742164.0,912876.0,10,2,0,0
4238,37,2.0,Aadhar,562188.0,814248.0,4,4,0,0
5711,23,,Aadhar,584364.0,942144.0,0,0,0,1
3212,35,2.0,Aadhar,855804.0,1269072.0,2,2,0,1
4766,29,2.0,Aadhar,701364.0,938700.0,0,0,0,0
4768,33,1.0,Aadhar,663108.0,900864.0,2,0,0,0
267,36,2.0,Aadhar,627648.0,869952.0,0,0,0,0
6305,48,1.0,Aadhar,618636.0,823416.0,6,2,0,0
1141,42,2.0,Driving,584544.0,803748.0,0,0,0,1
3163,29,2.0,Aadhar,735264.0,913680.0,14,7,0,0
2112,24,2.0,Aadhar,544188.0,813024.0,3,3,0,0
4052,36,2.0,Aadhar,898392.0,1207320.0,2,2,0,0
1910,40,2.0,Aadhar,743364.0,1022400.0,3,3,0,0
4181,25,2.0,VoterID,532740.0,714276.0,0,0,0,1
5970,28,1.0,Aadhar,859476.0,1176696.0,0,0,0,0
657,45,2.0,Aadhar,654708.0,762168.0,0,0,0,1
4706,39,1.0,VoterID,580188.0,789960.0,2,2,0,0
4942,31,1.0,VoterID,867804.0,1291968.0,0,0,0,1
4480,28,1.0,Aadhar,677508.0,903840.0,0,0,0,1
999,45,2.0,Aadhar,722556.0,851124.0,11,3,0,0
5953,44,2.0,Aadhar,687108.0,822384.0,0,0,0,1
2835,35,2.0,Aadhar,678108.0,896136.0,4,3,0,1
2810,28,1.0,Aadhar,243288.0,797592.0,4,2,0,1
1785,29,2.0,Aadhar,826584.0,1224840.0,0,0,0,0
1238,27,1.0,Aadhar,696156.0,838896.0,2,0,0,0
5829,47,1.0,Aadhar,930612.0,1176000.0,3,3,0,1
5340,25,2.0,Aadhar,459300.0,835452.0,0,0,0,0
4588,32,1.0,Aadhar,692844.0,857400.0,0,0,0,0
4651,25,1.0,Aadhar,782028.0,1165212.0,2,2,0,1
5677,35,2.0,Aadhar,814584.0,977184.0,0,0,0,1
6910,33,2.0,Aadhar,651108.0,1059408.0,0,0,0,1
2187,30,1.0,Aadhar,708276.0,869136.0,5,3,0,0
2914,30,1.0,Aadhar,514728.0,794844.0,0,0,0,0
1135,48,2.0,Aadhar,461700.0,741444.0,0,0,0,0
909,47,2.0,Aadhar,696156.0,899616.0,0,0,0,0
4608,45,2.0,Aadhar,689676.0,869160.0,9,2,0,0
1304,39,1.0,VoterID,550548.0,816000.0,2,2,0,0
6755,32,2.0,Aadhar,1098600.0,1657716.0,4,2,0,0
1628,35,1.0,Aadhar,499128.0,836712.0,2,0,0,0
4499,48,2.0,Aadhar,702708.0,791988.0,2,0,0,0
1523,49,2.0,PAN,879180.0,1208568.0,10,5,0,1
836,28,2.0,Aadhar,909012.0,1255092.0,0,0,0,0
359,25,1.0,Aadhar,484728.0,754632.0,0,0,0,0
139,50,2.0,Aadhar,672156.0,864000.0,11,7,0,1
300,30,2.0,Aadhar,667068.0,780540.0,8,6,1,1
1557,32,2.0,Aadhar,627636.0,854580.0,16,4,0,1
1004,27,2.0,Aadhar,888276.0,1220448.0,0,0,0,1
383,35,1.0,Aadhar,668016.0,808368.0,4,4,0,0
4825,40,2.0,Aadhar,644388.0,792624.0,2,2,0,1
3860,43,2.0,Aadhar,562188.0,865740.0,0,0,0,0
4830,27,2.0,Aadhar,556188.0,825036.0,0,0,0,0
762,38,2.0,Aadhar,603636.0,881088.0,0,0,0,0
5567,30,1.0,Aadhar,724956.0,931032.0,0,0,0,0
5076,44,2.0,Aadhar,443268.0,803268.0,7,6,0,0
4064,41,2.0,VoterID,1168044.0,1966164.0,3,0,0,0
4191,46,1.0,Aadhar,633636.0,933000.0,3,2,0,1
4035,38,1.0,Aadhar,663108.0,832020.0,6,0,0,0
5656,38,1.0,PAN,794184.0,1162812.0,2,2,0,1
5776,32,1.0,Aadhar,755364.0,976680.0,0,0,0,1
1403,33,2.0,Aadhar,418932.0,619776.0,0,0,0,1
6634,34,2.0,Aadhar,996396.0,1537752.0,0,0,0,1
6008,28,2.0,Aadhar,651636.0,769956.0,6,6,0,1
2722,42,2.0,Aadhar,584136.0,791676.0,2,2,0,0
1933,48,2.0,Aadhar,609636.0,739068.0,0,0,0,1
4236,39,2.0,Aadhar,639636.0,918000.0,0,0,0,1
3561,23,,Aadhar,701076.0,924000.0,4,3,0,1
6290,36,1.0,Aadhar,663108.0,868560.0,3,3,0,1
6324,36,2.0,Aadhar,595572.0,835836.0,0,0,0,0
6825,34,2.0,Aadhar,502728.0,711480.0,0,0,0,1
5572,41,2.0,Aadhar,592188.0,860076.0,0,0,0,0
3056,39,2.0,Aadhar,552588.0,784848.0,2,0,0,1
6267,40,,Aadhar,795384.0,876012.0,7,3,0,0
4491,32,2.0,Aadhar,515664.0,773052.0,2,2,0,1
4653,26,1.0,Aadhar,586188.0,804552.0,2,0,0,0
2686,40,2.0,Aadhar,1003032.0,1359864.0,4,0,0,0
3801,43,1.0,Aadhar,541740.0,735600.0,0,0,0,0
59,48,1.0,Aadhar,703908.0,801000.0,4,2,0,1
77,32,2.0,Aadhar,636936.0,833244.0,2,2,0,1
797,34,1.0,Aadhar,647748.0,843912.0,0,0,0,1
2417,31,2.0,VoterID,737364.0,890832.0,2,0,0,1
2249,34,2.0,Aadhar,591576.0,798732.0,0,0,0,0
5113,45,2.0,Aadhar,575340.0,742632.0,0,0,0,1
786,46,2.0,Aadhar,597336.0,690864.0,0,0,0,0
3993,35,2.0,Aadhar,731556.0,958068.0,6,5,0,1
6814,45,2.0,Aadhar,649908.0,880020.0,2,2,0,1
3159,34,1.0,Aadhar,840204.0,960480.0,14,4,1,1
3107,35,1.0,Aadhar,568188.0,838512.0,0,0,0,0
124,46,2.0,Aadhar,767364.0,919440.0,3,2,0,1
2218,31,1.0,Aadhar,644436.0,735960.0,3,2,0,1
4824,28,1.0,Aadhar,904200.0,1034400.0,0,0,0,0
6141,44,2.0,Aadhar,668400.0,849492.0,18,8,0,0
5317,40,2.0,Aadhar,401808.0,855984.0,0,0,0,1
3788,28,2.0,Aadhar,684156.0,911892.0,0,0,0,0
4418,27,1.0,Aadhar,696708.0,839532.0,2,0,0,0
5396,31,1.0,VoterID,668556.0,908400.0,2,2,0,1
911,47,2.0,Aadhar,574188.0,907452.0,0,0,0,1
2173,44,2.0,VoterID,596976.0,712920.0,5,5,0,1
1851,39,1.0,Aadhar,556188.0,756600.0,0,0,0,0
2310,25,2.0,VoterID,660156.0,925260.0,0,0,0,0
6549,46,1.0,Aadhar,651636.0,791400.0,0,0,0,1
3635,48,1.0,Aadhar,657108.0,770604.0,12,4,0,0
1258,32,1.0,Aadhar,630036.0,773304.0,0,0,0,0
2496,28,2.0,Aadhar,758364.0,1063788.0,0,0,0,0
5272,32,1.0,Aadhar,737364.0,958812.0,13,7,0,0
4551,34,1.0,Aadhar,920556.0,1296048.0,3,0,0,1
3502,29,2.0,Aadhar,603636.0,740640.0,4,3,0,1
1179,48,2.0,Aadhar,612936.0,746232.0,6,4,0,1
5264,31,1.0,Aadhar,705564.0,906960.0,0,0,0,0
5721,36,1.0,Aadhar,509928.0,791316.0,3,3,0,1
443,38,2.0,Aadhar,514728.0,854856.0,0,0,0,0
